k,diag_k
965,5.00000000000000222e-01
966,5.00000000000000222e-01
967,5.00000000000000222e-01
968,5.00000000000000222e-01
969,5.00000000000000222e-01
970,5.00000000000000222e-01
971,5.00000000000000222e-01
972,5.00000000000000222e-01
973,5.00000000000000222e-01
974,5.00000000000000222e-01
975,5.00000000000000222e-01
976,5.00000000000000222e-01
977,5.00000000000000222e-01
978,5.00000000000000222e-01
979,5.00000000000000222e-01
980,5.00000000000000222e-01
981,5.00000000000000222e-01
982,5.00000000000000222e-01
983,5.00000000000000222e-01
984,5.00000000000000222e-01
985,-2.08166817117216851e-16
986,-2.08166817117216851e-16
987,-2.08166817117216851e-16
988,-2.08166817117216851e-16
989,-2.08166817117216851e-16
990,-2.08166817117216851e-16
991,-2.08166817117216851e-16
992,-2.08166817117216851e-16
993,5.00000000000000222e-01
994,5.00000000000000222e-01
995,5.00000000000000222e-01
996,5.00000000000000222e-01
997,5.00000000000000222e-01
998,5.00000000000000222e-01
999,5.00000000000000222e-01
1000,5.00000000000000222e-01
1001,5.00000000000000222e-01
1002,5.00000000000000222e-01
1003,5.00000000000000222e-01
1004,5.00000000000000222e-01
1005,5.00000000000000222e-01
1006,5.00000000000000222e-01
1007,5.00000000000000222e-01
1008,5.00000000000000222e-01
1009,5.00000000000000222e-01
1010,5.00000000000000222e-01
1011,5.00000000000000222e-01
1012,5.00000000000000222e-01
1013,5.00000000000000222e-01
1014,5.00000000000000222e-01
1015,5.00000000000000222e-01
1016,5.00000000000000222e-01
1017,5.00000000000000222e-01
1018,5.00000000000000222e-01
1019,5.00000000000000222e-01
1020,5.00000000000000222e-01
1021,5.00000000000000222e-01
1022,5.00000000000000222e-01
1023,5.00000000000000222e-01
1024,5.00000000000000222e-01
1025,5.00000000000000222e-01
1026,5.00000000000000222e-01
1027,5.00000000000000222e-01
1028,5.00000000000000222e-01
1029,5.00000000000000222e-01
1030,5.00000000000000222e-01
1031,5.00000000000000222e-01
1032,5.00000000000000222e-01
1033,5.00000000000000222e-01
1034,5.00000000000000222e-01
1035,5.00000000000000222e-01
1036,5.00000000000000222e-01
1037,5.00000000000000222e-01
1038,5.00000000000000222e-01
1039,5.00000000000000222e-01
1040,5.00000000000000222e-01
1041,5.00000000000000222e-01
1042,5.00000000000000222e-01
1043,5.00000000000000222e-01
1044,5.00000000000000222e-01
1045,5.00000000000000222e-01
1046,5.00000000000000222e-01
1047,5.00000000000000222e-01
1048,5.00000000000000222e-01
1049,-8.32667268468867405e-17
1050,-8.32667268468867405e-17
1051,-8.32667268468867405e-17
1052,-8.32667268468867405e-17
1053,-8.32667268468867405e-17
1054,-8.32667268468867405e-17
1055,-8.32667268468867405e-17
1056,-8.32667268468867405e-17
1057,-8.32667268468867405e-17
1058,-8.32667268468867405e-17
1059,-8.32667268468867405e-17
1060,-8.32667268468867405e-17
1061,-8.32667268468867405e-17
1062,-8.32667268468867405e-17
1063,-8.32667268468867405e-17
1064,-8.32667268468867405e-17
1065,-8.32667268468867405e-17
1066,-8.32667268468867405e-17
1067,-8.32667268468867405e-17
1068,-8.32667268468867405e-17
1069,-8.32667268468867405e-17
1070,-8.32667268468867405e-17
1071,-8.32667268468867405e-17
1072,-8.32667268468867405e-17
1073,-8.32667268468867405e-17
1074,-8.32667268468867405e-17
1075,-8.32667268468867405e-17
1076,-8.32667268468867405e-17
1077,-8.32667268468867405e-17
1078,-8.32667268468867405e-17
1079,-8.32667268468867405e-17
1080,-8.32667268468867405e-17
1081,-8.32667268468867405e-17
1082,-8.32667268468867405e-17
1083,-8.32667268468867405e-17
1084,-8.32667268468867405e-17
1085,-8.32667268468867405e-17
1086,-8.32667268468867405e-17
1087,-8.32667268468867405e-17
1088,-8.32667268468867405e-17
1089,-8.32667268468867405e-17
1090,-8.32667268468867405e-17
1091,-8.32667268468867405e-17
1092,-8.32667268468867405e-17
1093,-8.32667268468867405e-17
1094,-8.32667268468867405e-17
1095,-8.32667268468867405e-17
1096,-8.32667268468867405e-17
1097,-8.32667268468867405e-17
1098,-8.32667268468867405e-17
1099,-8.32667268468867405e-17
1100,-8.32667268468867405e-17
1101,-8.32667268468867405e-17
1102,-8.32667268468867405e-17
1103,-8.32667268468867405e-17
1104,-8.32667268468867405e-17
1105,5.00000000000000222e-01
1106,5.00000000000000222e-01
1107,-2.08166817117216851e-16
1108,-2.08166817117216851e-16
1109,-2.08166817117216851e-16
1110,-2.08166817117216851e-16
1111,-2.08166817117216851e-16
1112,-2.08166817117216851e-16
1113,-2.08166817117216851e-16
1114,-2.08166817117216851e-16
1115,5.00000000000000222e-01
1116,-1.66533453693773481e-16
1117,-1.66533453693773481e-16
1118,-1.66533453693773481e-16
1119,-1.66533453693773481e-16
1120,-1.66533453693773481e-16
1121,-1.66533453693773481e-16
1122,-1.66533453693773481e-16
1123,-1.66533453693773481e-16
1124,-1.66533453693773481e-16
1125,-1.66533453693773481e-16
1126,-1.66533453693773481e-16
1127,-1.66533453693773481e-16
1128,-1.66533453693773481e-16
1129,-1.66533453693773481e-16
1130,-1.66533453693773481e-16
1131,-1.66533453693773481e-16
1132,5.00000000000000222e-01
1133,5.00000000000000222e-01
1134,5.00000000000000222e-01
1135,5.00000000000000222e-01
1136,5.00000000000000222e-01
1137,5.00000000000000222e-01
1138,5.00000000000000222e-01
1139,5.00000000000000222e-01
1140,5.00000000000000222e-01
1141,5.00000000000000222e-01
1142,5.00000000000000222e-01
1143,5.00000000000000222e-01
1144,5.00000000000000222e-01
1145,5.00000000000000222e-01
1146,5.00000000000000222e-01
1147,5.00000000000000222e-01
1148,5.00000000000000222e-01
1149,5.00000000000000222e-01
1150,5.00000000000000222e-01
1151,5.00000000000000222e-01
1152,5.00000000000000222e-01
1153,5.00000000000000222e-01
1154,5.00000000000000222e-01
1155,5.00000000000000222e-01
1156,5.00000000000000222e-01
1157,5.00000000000000222e-01
1158,5.00000000000000222e-01
1159,5.00000000000000222e-01
1160,5.00000000000000222e-01
1161,-1.66533453693773481e-16
1162,-1.66533453693773481e-16
1163,-1.66533453693773481e-16
1164,-1.66533453693773481e-16
1165,-1.66533453693773481e-16
1166,-1.66533453693773481e-16
1167,-1.66533453693773481e-16
1168,-1.66533453693773481e-16
1169,-1.66533453693773481e-16
1170,-1.66533453693773481e-16
1171,-1.66533453693773481e-16
1172,-1.66533453693773481e-16
1173,-1.66533453693773481e-16
1174,-1.66533453693773481e-16
1175,-1.66533453693773481e-16
1176,-1.66533453693773481e-16
1177,5.00000000000000222e-01
1178,5.00000000000000222e-01
1179,5.00000000000000222e-01
1180,5.00000000000000222e-01
1181,5.00000000000000222e-01
1182,5.00000000000000222e-01
1183,5.00000000000000222e-01
1184,5.00000000000000222e-01
1185,5.00000000000000222e-01
1186,5.00000000000000222e-01
1187,5.00000000000000222e-01
1188,5.00000000000000222e-01
1189,5.00000000000000222e-01
1190,5.00000000000000222e-01
1191,5.00000000000000222e-01
1192,5.00000000000000222e-01
1193,5.00000000000000222e-01
1194,5.00000000000000222e-01
1195,5.00000000000000222e-01
1196,5.00000000000000222e-01
1197,5.00000000000000222e-01
1198,5.00000000000000222e-01
1199,5.00000000000000222e-01
1200,5.00000000000000222e-01
1201,5.00000000000000222e-01
1202,5.00000000000000222e-01
1203,5.00000000000000222e-01
1204,5.00000000000000222e-01
1205,-2.08166817117216851e-16
1206,-2.08166817117216851e-16
1207,-2.08166817117216851e-16
1208,-2.08166817117216851e-16
1209,-2.08166817117216851e-16
1210,-2.08166817117216851e-16
1211,-2.08166817117216851e-16
1212,-2.08166817117216851e-16
1213,5.00000000000000222e-01
1214,5.00000000000000222e-01
1215,5.00000000000000222e-01
1216,5.00000000000000222e-01
1217,5.00000000000000222e-01
1218,5.00000000000000222e-01
1219,5.00000000000000222e-01
1220,5.00000000000000222e-01
1221,5.00000000000000222e-01
1222,5.00000000000000222e-01
1223,5.00000000000000222e-01
1224,5.00000000000000222e-01
1225,5.00000000000000222e-01
1226,5.00000000000000222e-01
1227,5.00000000000000222e-01
1228,5.00000000000000222e-01
1229,5.00000000000000222e-01
1230,5.00000000000000222e-01
1231,5.00000000000000222e-01
1232,5.00000000000000222e-01
1233,5.00000000000000222e-01
1234,5.00000000000000222e-01
1235,5.00000000000000222e-01
1236,5.00000000000000222e-01
1237,5.00000000000000222e-01
1238,5.00000000000000222e-01
1239,5.00000000000000222e-01
1240,5.00000000000000222e-01
1241,5.00000000000000222e-01
1242,5.00000000000000222e-01
1243,5.00000000000000222e-01
1244,5.00000000000000222e-01
1245,5.00000000000000222e-01
1246,5.00000000000000222e-01
1247,5.00000000000000222e-01
1248,5.00000000000000222e-01
1249,5.00000000000000222e-01
1250,5.00000000000000222e-01
1251,5.00000000000000222e-01
1252,5.00000000000000222e-01
1253,5.00000000000000222e-01
1254,5.00000000000000222e-01
1255,5.00000000000000222e-01
1256,5.00000000000000222e-01
1257,5.00000000000000222e-01
1258,5.00000000000000222e-01
1259,5.00000000000000222e-01
1260,5.00000000000000222e-01
1261,5.00000000000000222e-01
1262,5.00000000000000222e-01
1263,5.00000000000000222e-01
1264,5.00000000000000222e-01
1265,5.00000000000000222e-01
1266,5.00000000000000222e-01
1267,5.00000000000000222e-01
1268,5.00000000000000222e-01
1269,-8.32667268468867405e-17
1270,-8.32667268468867405e-17
1271,-8.32667268468867405e-17
1272,-8.32667268468867405e-17
1273,-8.32667268468867405e-17
1274,-8.32667268468867405e-17
1275,-8.32667268468867405e-17
1276,-8.32667268468867405e-17
1277,-8.32667268468867405e-17
1278,-8.32667268468867405e-17
1279,-8.32667268468867405e-17
1280,-8.32667268468867405e-17
1281,-8.32667268468867405e-17
1282,-8.32667268468867405e-17
1283,-8.32667268468867405e-17
1284,-8.32667268468867405e-17
1285,-8.32667268468867405e-17
1286,-8.32667268468867405e-17
1287,-8.32667268468867405e-17
1288,-8.32667268468867405e-17
1289,-8.32667268468867405e-17
1290,-8.32667268468867405e-17
1291,-8.32667268468867405e-17
1292,-8.32667268468867405e-17
1293,-8.32667268468867405e-17
1294,-8.32667268468867405e-17
1295,-8.32667268468867405e-17
1296,-8.32667268468867405e-17
1297,-8.32667268468867405e-17
1298,-8.32667268468867405e-17
1299,-8.32667268468867405e-17
1300,-8.32667268468867405e-17
1301,-8.32667268468867405e-17
1302,-8.32667268468867405e-17
1303,-8.32667268468867405e-17
1304,-8.32667268468867405e-17
1305,-8.32667268468867405e-17
1306,-8.32667268468867405e-17
1307,-8.32667268468867405e-17
1308,-8.32667268468867405e-17
1309,-8.32667268468867405e-17
1310,-8.32667268468867405e-17
1311,-8.32667268468867405e-17
1312,-8.32667268468867405e-17
1313,-8.32667268468867405e-17
1314,-8.32667268468867405e-17
1315,-8.32667268468867405e-17
1316,-8.32667268468867405e-17
1317,-8.32667268468867405e-17
1318,-8.32667268468867405e-17
1319,-8.32667268468867405e-17
1320,-8.32667268468867405e-17
1321,-8.32667268468867405e-17
1322,-8.32667268468867405e-17
1323,-8.32667268468867405e-17
1324,-8.32667268468867405e-17
1325,1.00000000000000044e+00
1326,-2.08166817117216851e-16
1327,-2.08166817117216851e-16
1328,-2.08166817117216851e-16
1329,-2.08166817117216851e-16
1330,-2.08166817117216851e-16
1331,-2.08166817117216851e-16
1332,-2.08166817117216851e-16
1333,-2.08166817117216851e-16
1334,-2.08166817117216851e-16
1335,-2.08166817117216851e-16
1336,-2.08166817117216851e-16
1337,-2.08166817117216851e-16
1338,-2.08166817117216851e-16
1339,-2.08166817117216851e-16
1340,-2.08166817117216851e-16
1341,-2.08166817117216851e-16
1342,1.00000000000000044e+00
1343,1.00000000000000044e+00
1344,1.00000000000000044e+00
1345,1.00000000000000044e+00
1346,1.00000000000000044e+00
1347,1.00000000000000044e+00
1348,1.00000000000000044e+00
1349,1.00000000000000044e+00
1350,1.00000000000000044e+00
1351,1.00000000000000044e+00
1352,1.00000000000000044e+00
1353,1.00000000000000044e+00
1354,1.00000000000000044e+00
1355,1.00000000000000044e+00
1356,1.00000000000000044e+00
1357,1.00000000000000044e+00
1358,1.00000000000000044e+00
1359,1.00000000000000044e+00
1360,1.00000000000000044e+00
1361,1.00000000000000044e+00
1362,1.00000000000000044e+00
1363,1.00000000000000044e+00
1364,1.00000000000000044e+00
1365,1.00000000000000044e+00
1366,1.00000000000000044e+00
1367,1.00000000000000044e+00
1368,1.00000000000000044e+00
1369,1.00000000000000044e+00
1370,-2.08166817117216851e-16
1371,-2.08166817117216851e-16
1372,-2.08166817117216851e-16
1373,-2.08166817117216851e-16
1374,-2.08166817117216851e-16
1375,-2.08166817117216851e-16
1376,-2.08166817117216851e-16
1377,-2.08166817117216851e-16
1378,5.00000000000000222e-01
1379,5.00000000000000222e-01
1380,5.00000000000000222e-01
1381,5.00000000000000222e-01
1382,5.00000000000000222e-01
1383,5.00000000000000222e-01
1384,5.00000000000000222e-01
1385,5.00000000000000222e-01
1386,5.00000000000000222e-01
1387,5.00000000000000222e-01
1388,5.00000000000000222e-01
1389,5.00000000000000222e-01
1390,5.00000000000000222e-01
1391,5.00000000000000222e-01
1392,5.00000000000000222e-01
1393,5.00000000000000222e-01
1394,5.00000000000000222e-01
1395,5.00000000000000222e-01
1396,5.00000000000000222e-01
1397,5.00000000000000222e-01
1398,5.00000000000000222e-01
1399,5.00000000000000222e-01
1400,5.00000000000000222e-01
1401,5.00000000000000222e-01
1402,5.00000000000000222e-01
1403,5.00000000000000222e-01
1404,5.00000000000000222e-01
1405,5.00000000000000222e-01
1406,5.00000000000000222e-01
1407,5.00000000000000222e-01
1408,5.00000000000000222e-01
1409,5.00000000000000222e-01
1410,5.00000000000000222e-01
1411,5.00000000000000222e-01
1412,5.00000000000000222e-01
1413,5.00000000000000222e-01
1414,5.00000000000000222e-01
1415,5.00000000000000222e-01
1416,5.00000000000000222e-01
1417,5.00000000000000222e-01
1418,5.00000000000000222e-01
1419,5.00000000000000222e-01
1420,5.00000000000000222e-01
1421,5.00000000000000222e-01
1422,5.00000000000000222e-01
1423,5.00000000000000222e-01
1424,5.00000000000000222e-01
1425,5.00000000000000222e-01
1426,5.00000000000000222e-01
1427,5.00000000000000222e-01
1428,5.00000000000000222e-01
1429,5.00000000000000222e-01
1430,5.00000000000000222e-01
1431,5.00000000000000222e-01
1432,5.00000000000000222e-01
1433,5.00000000000000222e-01
1434,-8.32667268468867405e-17
1435,-8.32667268468867405e-17
1436,-8.32667268468867405e-17
1437,-8.32667268468867405e-17
1438,-8.32667268468867405e-17
1439,-8.32667268468867405e-17
1440,-8.32667268468867405e-17
1441,-8.32667268468867405e-17
1442,-8.32667268468867405e-17
1443,-8.32667268468867405e-17
1444,-8.32667268468867405e-17
1445,-8.32667268468867405e-17
1446,-8.32667268468867405e-17
1447,-8.32667268468867405e-17
1448,-8.32667268468867405e-17
1449,-8.32667268468867405e-17
1450,-8.32667268468867405e-17
1451,-8.32667268468867405e-17
1452,-8.32667268468867405e-17
1453,-8.32667268468867405e-17
1454,-8.32667268468867405e-17
1455,-8.32667268468867405e-17
1456,-8.32667268468867405e-17
1457,-8.32667268468867405e-17
1458,-8.32667268468867405e-17
1459,-8.32667268468867405e-17
1460,-8.32667268468867405e-17
1461,-8.32667268468867405e-17
1462,-8.32667268468867405e-17
1463,-8.32667268468867405e-17
1464,-8.32667268468867405e-17
1465,-8.32667268468867405e-17
1466,-8.32667268468867405e-17
1467,-8.32667268468867405e-17
1468,-8.32667268468867405e-17
1469,-8.32667268468867405e-17
1470,-8.32667268468867405e-17
1471,-8.32667268468867405e-17
1472,-8.32667268468867405e-17
1473,-8.32667268468867405e-17
1474,-8.32667268468867405e-17
1475,-8.32667268468867405e-17
1476,-8.32667268468867405e-17
1477,-8.32667268468867405e-17
1478,-8.32667268468867405e-17
1479,-8.32667268468867405e-17
1480,-8.32667268468867405e-17
1481,-8.32667268468867405e-17
1482,-8.32667268468867405e-17
1483,-8.32667268468867405e-17
1484,-8.32667268468867405e-17
1485,-8.32667268468867405e-17
1486,-8.32667268468867405e-17
1487,-8.32667268468867405e-17
1488,-8.32667268468867405e-17
1489,-8.32667268468867405e-17
1490,-2.08166817117216851e-16
1491,-2.08166817117216851e-16
1492,-2.08166817117216851e-16
1493,-2.08166817117216851e-16
1494,-2.08166817117216851e-16
1495,-2.08166817117216851e-16
1496,-2.08166817117216851e-16
1497,-2.08166817117216851e-16
1498,5.00000000000000222e-01
1499,5.00000000000000222e-01
1500,5.00000000000000222e-01
1501,5.00000000000000222e-01
1502,5.00000000000000222e-01
1503,5.00000000000000222e-01
1504,5.00000000000000222e-01
1505,5.00000000000000222e-01
1506,5.00000000000000222e-01
1507,5.00000000000000222e-01
1508,5.00000000000000222e-01
1509,5.00000000000000222e-01
1510,5.00000000000000222e-01
1511,5.00000000000000222e-01
1512,5.00000000000000222e-01
1513,5.00000000000000222e-01
1514,5.00000000000000222e-01
1515,5.00000000000000222e-01
1516,5.00000000000000222e-01
1517,5.00000000000000222e-01
1518,5.00000000000000222e-01
1519,5.00000000000000222e-01
1520,5.00000000000000222e-01
1521,5.00000000000000222e-01
1522,5.00000000000000222e-01
1523,5.00000000000000222e-01
1524,5.00000000000000222e-01
1525,5.00000000000000222e-01
1526,5.00000000000000222e-01
1527,5.00000000000000222e-01
1528,5.00000000000000222e-01
1529,5.00000000000000222e-01
1530,5.00000000000000222e-01
1531,5.00000000000000222e-01
1532,5.00000000000000222e-01
1533,5.00000000000000222e-01
1534,5.00000000000000222e-01
1535,5.00000000000000222e-01
1536,5.00000000000000222e-01
1537,5.00000000000000222e-01
1538,5.00000000000000222e-01
1539,5.00000000000000222e-01
1540,5.00000000000000222e-01
1541,5.00000000000000222e-01
1542,5.00000000000000222e-01
1543,5.00000000000000222e-01
1544,5.00000000000000222e-01
1545,5.00000000000000222e-01
1546,5.00000000000000222e-01
1547,5.00000000000000222e-01
1548,5.00000000000000222e-01
1549,5.00000000000000222e-01
1550,5.00000000000000222e-01
1551,5.00000000000000222e-01
1552,5.00000000000000222e-01
1553,5.00000000000000222e-01
1554,-8.32667268468867405e-17
1555,-8.32667268468867405e-17
1556,-8.32667268468867405e-17
1557,-8.32667268468867405e-17
1558,-8.32667268468867405e-17
1559,-8.32667268468867405e-17
1560,-8.32667268468867405e-17
1561,-8.32667268468867405e-17
1562,-8.32667268468867405e-17
1563,-8.32667268468867405e-17
1564,-8.32667268468867405e-17
1565,-8.32667268468867405e-17
1566,-8.32667268468867405e-17
1567,-8.32667268468867405e-17
1568,-8.32667268468867405e-17
1569,-8.32667268468867405e-17
1570,-8.32667268468867405e-17
1571,-8.32667268468867405e-17
1572,-8.32667268468867405e-17
1573,-8.32667268468867405e-17
1574,-8.32667268468867405e-17
1575,-8.32667268468867405e-17
1576,-8.32667268468867405e-17
1577,-8.32667268468867405e-17
1578,-8.32667268468867405e-17
1579,-8.32667268468867405e-17
1580,-8.32667268468867405e-17
1581,-8.32667268468867405e-17
1582,-8.32667268468867405e-17
1583,-8.32667268468867405e-17
1584,-8.32667268468867405e-17
1585,-8.32667268468867405e-17
1586,-8.32667268468867405e-17
1587,-8.32667268468867405e-17
1588,-8.32667268468867405e-17
1589,-8.32667268468867405e-17
1590,-8.32667268468867405e-17
1591,-8.32667268468867405e-17
1592,-8.32667268468867405e-17
1593,-8.32667268468867405e-17
1594,-8.32667268468867405e-17
1595,-8.32667268468867405e-17
1596,-8.32667268468867405e-17
1597,-8.32667268468867405e-17
1598,-8.32667268468867405e-17
1599,-8.32667268468867405e-17
1600,-8.32667268468867405e-17
1601,-8.32667268468867405e-17
1602,-8.32667268468867405e-17
1603,-8.32667268468867405e-17
1604,-8.32667268468867405e-17
1605,-8.32667268468867405e-17
1606,-8.32667268468867405e-17
1607,-8.32667268468867405e-17
1608,-8.32667268468867405e-17
1609,-8.32667268468867405e-17
1610,1.00000000000000044e+00
1611,1.00000000000000044e+00
1612,1.00000000000000044e+00
1613,1.00000000000000044e+00
1614,1.00000000000000044e+00
1615,1.00000000000000044e+00
1616,1.00000000000000044e+00
1617,1.00000000000000044e+00
1618,1.00000000000000044e+00
1619,1.00000000000000044e+00
1620,1.00000000000000044e+00
1621,1.00000000000000044e+00
1622,1.00000000000000044e+00
1623,1.00000000000000044e+00
1624,1.00000000000000044e+00
1625,1.00000000000000044e+00
1626,1.00000000000000044e+00
1627,1.00000000000000044e+00
1628,1.00000000000000044e+00
1629,1.00000000000000044e+00
1630,1.00000000000000044e+00
1631,1.00000000000000044e+00
1632,1.00000000000000044e+00
1633,1.00000000000000044e+00
1634,1.00000000000000044e+00
1635,1.00000000000000044e+00
1636,1.00000000000000044e+00
1637,1.00000000000000044e+00
1638,-8.32667268468867405e-17
1639,-8.32667268468867405e-17
1640,-8.32667268468867405e-17
1641,-8.32667268468867405e-17
1642,-8.32667268468867405e-17
1643,-8.32667268468867405e-17
1644,-8.32667268468867405e-17
1645,-8.32667268468867405e-17
1646,-8.32667268468867405e-17
1647,-8.32667268468867405e-17
1648,-8.32667268468867405e-17
1649,-8.32667268468867405e-17
1650,-8.32667268468867405e-17
1651,-8.32667268468867405e-17
1652,-8.32667268468867405e-17
1653,-8.32667268468867405e-17
1654,-8.32667268468867405e-17
1655,-8.32667268468867405e-17
1656,-8.32667268468867405e-17
1657,-8.32667268468867405e-17
1658,-8.32667268468867405e-17
1659,-8.32667268468867405e-17
1660,-8.32667268468867405e-17
1661,-8.32667268468867405e-17
1662,-8.32667268468867405e-17
1663,-8.32667268468867405e-17
1664,-8.32667268468867405e-17
1665,-8.32667268468867405e-17
1666,-8.32667268468867405e-17
1667,-8.32667268468867405e-17
1668,-8.32667268468867405e-17
1669,-8.32667268468867405e-17
1670,-8.32667268468867405e-17
1671,-8.32667268468867405e-17
1672,-8.32667268468867405e-17
1673,-8.32667268468867405e-17
1674,-8.32667268468867405e-17
1675,-8.32667268468867405e-17
1676,-8.32667268468867405e-17
1677,-8.32667268468867405e-17
1678,-8.32667268468867405e-17
1679,-8.32667268468867405e-17
1680,-8.32667268468867405e-17
1681,-8.32667268468867405e-17
1682,-8.32667268468867405e-17
1683,-8.32667268468867405e-17
1684,-8.32667268468867405e-17
1685,-8.32667268468867405e-17
1686,-8.32667268468867405e-17
1687,-8.32667268468867405e-17
1688,-8.32667268468867405e-17
1689,-8.32667268468867405e-17
1690,-8.32667268468867405e-17
1691,-8.32667268468867405e-17
1692,-8.32667268468867405e-17
1693,-8.32667268468867405e-17
1694,-8.32667268468867405e-17
1695,-8.32667268468867405e-17
1696,-8.32667268468867405e-17
1697,-8.32667268468867405e-17
1698,-8.32667268468867405e-17
1699,-8.32667268468867405e-17
1700,-8.32667268468867405e-17
1701,-8.32667268468867405e-17
1702,-8.32667268468867405e-17
1703,-8.32667268468867405e-17
1704,-8.32667268468867405e-17
1705,-8.32667268468867405e-17
1706,-8.32667268468867405e-17
1707,-8.32667268468867405e-17
1708,-8.32667268468867405e-17
1709,-8.32667268468867405e-17
1710,-8.32667268468867405e-17
1711,-8.32667268468867405e-17
1712,-8.32667268468867405e-17
1713,-8.32667268468867405e-17
1714,-8.32667268468867405e-17
1715,-8.32667268468867405e-17
1716,-8.32667268468867405e-17
1717,-8.32667268468867405e-17
1718,-8.32667268468867405e-17
1719,-8.32667268468867405e-17
1720,-8.32667268468867405e-17
1721,-8.32667268468867405e-17
1722,-8.32667268468867405e-17
1723,-8.32667268468867405e-17
1724,-8.32667268468867405e-17
1725,-8.32667268468867405e-17
1726,-8.32667268468867405e-17
1727,-8.32667268468867405e-17
1728,-8.32667268468867405e-17
1729,-8.32667268468867405e-17
1730,-8.32667268468867405e-17
1731,-8.32667268468867405e-17
1732,-8.32667268468867405e-17
1733,-8.32667268468867405e-17
1734,-8.32667268468867405e-17
1735,-8.32667268468867405e-17
1736,-8.32667268468867405e-17
1737,-8.32667268468867405e-17
1738,-8.32667268468867405e-17
1739,-8.32667268468867405e-17
1740,-8.32667268468867405e-17
1741,-8.32667268468867405e-17
1742,-8.32667268468867405e-17
1743,-8.32667268468867405e-17
1744,-8.32667268468867405e-17
1745,-8.32667268468867405e-17
1746,-8.32667268468867405e-17
1747,-8.32667268468867405e-17
1748,-8.32667268468867405e-17
1749,-8.32667268468867405e-17
1750,1.00000000000000000e+00
1751,1.00000000000000000e+00
1752,1.00000000000000000e+00
1753,1.00000000000000000e+00
1754,1.00000000000000000e+00
1755,1.00000000000000000e+00
1756,1.00000000000000000e+00
1757,1.00000000000000000e+00
1758,1.00000000000000000e+00
1759,1.00000000000000000e+00
1760,1.00000000000000000e+00
1761,1.00000000000000000e+00
1762,1.00000000000000000e+00
1763,1.00000000000000000e+00
1764,1.00000000000000000e+00
1765,1.00000000000000000e+00
1766,1.00000000000000000e+00
1767,1.00000000000000000e+00
1768,1.00000000000000000e+00
1769,1.00000000000000000e+00
1770,1.00000000000000000e+00
1771,1.00000000000000000e+00
1772,1.00000000000000000e+00
1773,1.00000000000000000e+00
1774,1.00000000000000000e+00
1775,1.00000000000000000e+00
1776,1.00000000000000000e+00
1777,1.00000000000000000e+00
1778,1.00000000000000000e+00
1779,1.00000000000000000e+00
1780,1.00000000000000000e+00
1781,1.00000000000000000e+00
1782,1.00000000000000000e+00
1783,1.00000000000000000e+00
1784,1.00000000000000000e+00
1785,1.00000000000000000e+00
1786,1.00000000000000000e+00
1787,1.00000000000000000e+00
1788,1.00000000000000000e+00
1789,1.00000000000000000e+00
1790,1.00000000000000000e+00
1791,1.00000000000000000e+00
1792,1.00000000000000000e+00
1793,1.00000000000000000e+00
1794,1.00000000000000000e+00
1795,1.00000000000000000e+00
1796,1.00000000000000000e+00
1797,1.00000000000000000e+00
1798,1.00000000000000000e+00
1799,1.00000000000000000e+00
1800,1.00000000000000000e+00
1801,1.00000000000000000e+00
1802,1.00000000000000000e+00
1803,1.00000000000000000e+00
1804,1.00000000000000000e+00
1805,1.00000000000000000e+00
1806,1.00000000000000000e+00
1807,1.00000000000000000e+00
1808,1.00000000000000000e+00
1809,1.00000000000000000e+00
1810,1.00000000000000000e+00
1811,1.00000000000000000e+00
1812,1.00000000000000000e+00
1813,1.00000000000000000e+00
1814,1.00000000000000000e+00
1815,1.00000000000000000e+00
1816,1.00000000000000000e+00
1817,1.00000000000000000e+00
1818,1.00000000000000000e+00
1819,1.00000000000000000e+00
